participant_id,age_range,education_profile,probability_familiarity,participant_created_at,finalized_at,question_id,condition,block,position,answer_index,correct,latency_seconds,response_created_at
17,45-54,Tecnico,4,2026-06-01T01:25:00+00:00,2026-06-01T01:37:00+00:00,q10,A,1,8,0,0,27.603,2026-06-01T01:29:21.305174+00:00
17,45-54,Tecnico,4,2026-06-01T01:25:00+00:00,2026-06-01T01:37:00+00:00,q09,A,1,9,3,1,26.327,2026-06-01T01:29:50.632575+00:00
17,45-54,Tecnico,4,2026-06-01T01:25:00+00:00,2026-06-01T01:37:00+00:00,q10,B,2,0,1,1,24.988,2026-06-01T01:30:18.620639+00:00
17,45-54,Tecnico,4,2026-06-01T01:25:00+00:00,2026-06-01T01:37:00+00:00,q03,B,2,1,2,1,22.038,2026-06-01T01:30:43.658316+00:00
17,45-54,Tecnico,4,2026-06-01T01:25:00+00:00,2026-06-01T01:37:00+00:00,q04,B,2,2,1,1,19.994,2026-06-01T01:31:06.652467+00:00
17,45-54,Tecnico,4,2026-06-01T01:25:00+00:00,2026-06-01T01:37:00+00:00,q05,B,2,3,1,0,23.384,2026-06-01T01:31:33.036317+00:00
17,45-54,Tecnico,4,2026-06-01T01:25:00+00:00,2026-06-01T01:37:00+00:00,q01,B,2,4,2,1,15.99,2026-06-01T01:31:52.026191+00:00
17,45-54,Tecnico,4,2026-06-01T01:25:00+00:00,2026-06-01T01:37:00+00:00,q08,B,2,5,1,1,20.428,2026-06-01T01:32:15.454280+00:00
17,45-54,Tecnico,4,2026-06-01T01:25:00+00:00,2026-06-01T01:37:00+00:00,q07,B,2,6,3,0,16.391,2026-06-01T01:32:34.845615+00:00
17,45-54,Tecnico,4,2026-06-01T01:25:00+00:00,2026-06-01T01:37:00+00:00,q09,B,2,7,3,0,15.986,2026-06-01T01:32:53.831989+00:00
17,45-54,Tecnico,4,2026-06-01T01:25:00+00:00,2026-06-01T01:37:00+00:00,q06,B,2,8,0,0,14.785,2026-06-01T01:33:11.616616+00:00
17,45-54,Tecnico,4,2026-06-01T01:25:00+00:00,2026-06-01T01:37:00+00:00,q02,B,2,9,3,1,30.27,2026-06-01T01:33:44.886163+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q10,B,1,0,2,0,18.083,2026-06-01T01:30:21.082821+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q05,B,1,1,0,1,19.747,2026-06-01T01:30:43.829763+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q06,B,1,2,0,0,21.911,2026-06-01T01:31:08.740863+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q07,B,1,3,0,1,19.173,2026-06-01T01:31:30.913943+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q04,B,1,4,1,0,19.037,2026-06-01T01:31:52.950914+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q03,B,1,5,0,1,20.953,2026-06-01T01:32:16.903415+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q09,B,1,6,1,0,31.799,2026-06-01T01:32:51.702101+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q01,B,1,7,3,1,21.024,2026-06-01T01:33:15.725861+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q02,B,1,8,1,1,21.817,2026-06-01T01:33:40.542758+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q08,B,1,9,3,1,18.285,2026-06-01T01:34:01.827759+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q06,A,2,0,2,0,25.758,2026-06-01T01:34:30.585288+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q10,A,2,1,2,1,30.15,2026-06-01T01:35:03.735718+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q08,A,2,2,2,1,29.089,2026-06-01T01:35:35.825105+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q03,A,2,3,0,1,29.746,2026-06-01T01:36:08.571522+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q02,A,2,4,0,1,27.183,2026-06-01T01:36:38.754096+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q01,A,2,5,3,0,27.943,2026-06-01T01:37:09.697133+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q07,A,2,6,3,1,30.475,2026-06-01T01:37:43.172106+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q05,A,2,7,0,0,31.247,2026-06-01T01:38:17.419179+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q09,A,2,8,1,1,23.99,2026-06-01T01:38:44.409343+00:00
18,45-54,Humanistico,4,2026-06-01T01:30:00+00:00,2026-06-01T01:42:00+00:00,q04,A,2,9,1,1,25.332,2026-06-01T01:39:12.741096+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q07,A,1,0,0,0,23.865,2026-06-01T01:35:26.865348+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q04,A,1,1,0,1,24.587,2026-06-01T01:35:54.451875+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q08,A,1,2,3,1,21.244,2026-06-01T01:36:18.696204+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q03,A,1,3,1,1,22.119,2026-06-01T01:36:43.815623+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q09,A,1,4,1,1,30.411,2026-06-01T01:37:17.227089+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q02,A,1,5,2,1,25.156,2026-06-01T01:37:45.383446+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q06,A,1,6,3,1,32.219,2026-06-01T01:38:20.602385+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q05,A,1,7,2,1,16.594,2026-06-01T01:38:40.195893+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q01,A,1,8,3,1,27.898,2026-06-01T01:39:11.094332+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q10,A,1,9,0,1,23.386,2026-06-01T01:39:37.480499+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q06,B,2,0,0,1,22.931,2026-06-01T01:40:03.411330+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q07,B,2,1,3,0,26.186,2026-06-01T01:40:32.597735+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q05,B,2,2,1,1,14.046,2026-06-01T01:40:49.643461+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q01,B,2,3,2,1,18.931,2026-06-01T01:41:11.574107+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q08,B,2,4,1,1,15.862,2026-06-01T01:41:30.436443+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q03,B,2,5,3,1,27.567,2026-06-01T01:42:01.003759+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q09,B,2,6,1,1,18.473,2026-06-01T01:42:22.476709+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q04,B,2,7,1,1,19.509,2026-06-01T01:42:44.985812+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q10,B,2,8,1,0,19.644,2026-06-01T01:43:07.629440+00:00
19,18-24,Humanistico,3,2026-06-01T01:35:00+00:00,2026-06-01T01:47:00+00:00,q02,B,2,9,2,1,20.624,2026-06-01T01:43:31.253674+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q01,B,1,0,3,1,18.672,2026-06-01T01:40:21.671970+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q09,B,1,1,0,1,19.408,2026-06-01T01:40:44.079821+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q03,B,1,2,1,0,24.232,2026-06-01T01:41:11.311366+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q05,B,1,3,0,1,28.122,2026-06-01T01:41:42.433299+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q02,B,1,4,0,1,14.842,2026-06-01T01:42:00.275700+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q08,B,1,5,0,1,15.555,2026-06-01T01:42:18.830920+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q10,B,1,6,0,1,17.958,2026-06-01T01:42:39.788905+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q06,B,1,7,0,1,17.268,2026-06-01T01:43:00.056538+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q04,B,1,8,2,1,17.008,2026-06-01T01:43:20.064722+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q07,B,1,9,1,1,21.25,2026-06-01T01:43:44.314268+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q05,A,2,0,0,1,15.551,2026-06-01T01:44:02.865176+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q10,A,2,1,3,0,24.813,2026-06-01T01:44:30.678544+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q02,A,2,2,1,0,26.726,2026-06-01T01:45:00.404671+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q01,A,2,3,0,1,27.201,2026-06-01T01:45:30.605265+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q03,A,2,4,3,1,22.578,2026-06-01T01:45:56.183346+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q09,A,2,5,3,0,22.692,2026-06-01T01:46:21.875225+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q06,A,2,6,1,1,20.027,2026-06-01T01:46:44.901886+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q07,A,2,7,3,1,25.363,2026-06-01T01:47:13.265209+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q08,A,2,8,2,1,21.671,2026-06-01T01:47:37.936601+00:00
20,18-24,Tecnico,1,2026-06-01T01:40:00+00:00,2026-06-01T01:52:00+00:00,q04,A,2,9,1,1,27.596,2026-06-01T01:48:08.533002+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q05,A,1,0,2,0,23.269,2026-06-01T01:45:26.268973+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q04,A,1,1,1,1,18.451,2026-06-01T01:45:47.719563+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q02,A,1,2,1,1,31.371,2026-06-01T01:46:22.090092+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q01,A,1,3,2,1,21.953,2026-06-01T01:46:47.043448+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q08,A,1,4,2,1,28.253,2026-06-01T01:47:18.296326+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q09,A,1,5,0,0,22.975,2026-06-01T01:47:44.270950+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q03,A,1,6,3,1,25.409,2026-06-01T01:48:12.680086+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q10,A,1,7,2,1,24.792,2026-06-01T01:48:40.471939+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q07,A,1,8,0,0,21.489,2026-06-01T01:49:04.960499+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q06,A,1,9,2,1,27.493,2026-06-01T01:49:35.453429+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q07,B,2,0,2,1,19.084,2026-06-01T01:49:57.537707+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q05,B,2,1,0,1,10.883,2026-06-01T01:50:11.421122+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q10,B,2,2,1,0,20.254,2026-06-01T01:50:34.675089+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q04,B,2,3,3,0,14.429,2026-06-01T01:50:52.104225+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q08,B,2,4,1,1,23.462,2026-06-01T01:51:18.565863+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q01,B,2,5,0,0,18.156,2026-06-01T01:51:39.721837+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q09,B,2,6,1,0,21.082,2026-06-01T01:52:03.803927+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q03,B,2,7,3,0,13.382,2026-06-01T01:52:20.186326+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q06,B,2,8,0,0,15.946,2026-06-01T01:52:39.131851+00:00
21,45-54,Mixto,1,2026-06-01T01:45:00+00:00,2026-06-01T01:57:00+00:00,q02,B,2,9,2,0,11.246,2026-06-01T01:52:53.377362+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q08,B,1,0,0,0,15.044,2026-06-01T01:50:18.043997+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q09,B,1,1,3,1,21.697,2026-06-01T01:50:42.740604+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q10,B,1,2,3,1,27.712,2026-06-01T01:51:13.452753+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q05,B,1,3,2,1,13.763,2026-06-01T01:51:30.215520+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q06,B,1,4,0,1,16.806,2026-06-01T01:51:50.021383+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q03,B,1,5,1,1,13.436,2026-06-01T01:52:06.457269+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q04,B,1,6,3,1,24.063,2026-06-01T01:52:33.520627+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q02,B,1,7,0,1,19.48,2026-06-01T01:52:56.000628+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q01,B,1,8,2,1,12.112,2026-06-01T01:53:11.113075+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q07,B,1,9,3,0,21.134,2026-06-01T01:53:35.247476+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q05,A,2,0,0,0,22.788,2026-06-01T01:54:01.035271+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q02,A,2,1,0,1,34.701,2026-06-01T01:54:38.736618+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q06,A,2,2,2,0,28.847,2026-06-01T01:55:10.583525+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q03,A,2,3,3,0,23.938,2026-06-01T01:55:37.521423+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q10,A,2,4,3,0,26.481,2026-06-01T01:56:07.002457+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q09,A,2,5,0,1,26.958,2026-06-01T01:56:36.960403+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q07,A,2,6,3,1,23.277,2026-06-01T01:57:03.236975+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q01,A,2,7,0,1,23.413,2026-06-01T01:57:29.650188+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q04,A,2,8,3,1,28.62,2026-06-01T01:58:01.270588+00:00
22,35-44,Humanistico,3,2026-06-01T01:50:00+00:00,2026-06-01T02:02:00+00:00,q08,A,2,9,0,0,26.583,2026-06-01T01:58:30.853769+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q06,A,1,0,2,0,25.744,2026-06-01T01:55:28.744498+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q09,A,1,1,3,0,31.189,2026-06-01T01:56:02.933666+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q02,A,1,2,1,1,23.667,2026-06-01T01:56:29.600424+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q07,A,1,3,0,1,17.641,2026-06-01T01:56:50.241610+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q01,A,1,4,0,0,20.436,2026-06-01T01:57:13.678025+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q03,A,1,5,3,0,21.154,2026-06-01T01:57:37.831566+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q10,A,1,6,2,1,22.721,2026-06-01T01:58:03.552823+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q05,A,1,7,3,0,17.141,2026-06-01T01:58:23.693707+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q08,A,1,8,0,0,24.234,2026-06-01T01:58:50.927208+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q04,A,1,9,2,1,19.079,2026-06-01T01:59:13.005966+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q10,B,2,0,2,1,21.075,2026-06-01T01:59:37.080775+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q04,B,2,1,2,0,22.155,2026-06-01T02:00:02.236214+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q05,B,2,2,2,0,29.365,2026-06-01T02:00:34.601088+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q03,B,2,3,3,1,25.745,2026-06-01T02:01:03.346299+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q06,B,2,4,2,1,29.363,2026-06-01T02:01:35.709248+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q07,B,2,5,3,0,20.118,2026-06-01T02:01:58.826941+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q01,B,2,6,2,1,19.12,2026-06-01T02:02:20.947424+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q09,B,2,7,1,1,20.762,2026-06-01T02:02:44.708944+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q08,B,2,8,3,1,23.463,2026-06-01T02:03:11.171538+00:00
23,18-24,Mixto,5,2026-06-01T01:55:00+00:00,2026-06-01T02:07:00+00:00,q02,B,2,9,2,0,23.131,2026-06-01T02:03:37.302633+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q03,B,1,0,3,1,14.761,2026-06-01T02:00:17.761267+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q10,B,1,1,2,1,17.209,2026-06-01T02:00:37.969838+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q09,B,1,2,2,1,26.043,2026-06-01T02:01:07.012401+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q08,B,1,3,0,0,21.218,2026-06-01T02:01:31.230571+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q02,B,1,4,1,1,18.712,2026-06-01T02:01:52.942995+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q05,B,1,5,2,0,18.633,2026-06-01T02:02:14.575706+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q06,B,1,6,2,1,18.34,2026-06-01T02:02:35.915681+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q07,B,1,7,3,0,19.52,2026-06-01T02:02:58.435999+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q04,B,1,8,2,1,27.498,2026-06-01T02:03:28.934336+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q01,B,1,9,2,0,24.044,2026-06-01T02:03:55.978770+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q07,A,2,0,1,0,19.006,2026-06-01T02:04:17.984797+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q01,A,2,1,1,1,25.46,2026-06-01T02:04:46.444636+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q04,A,2,2,2,0,15.506,2026-06-01T02:05:04.950894+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q10,A,2,3,0,1,24.316,2026-06-01T02:05:32.267138+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q09,A,2,4,3,1,23.359,2026-06-01T02:05:58.626292+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q06,A,2,5,0,1,26.89,2026-06-01T02:06:28.516201+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q05,A,2,6,3,0,26.386,2026-06-01T02:06:57.901964+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q02,A,2,7,3,1,21.6,2026-06-01T02:07:22.502121+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q08,A,2,8,1,1,26.379,2026-06-01T02:07:51.881266+00:00
24,45-54,Humanistico,5,2026-06-01T02:00:00+00:00,2026-06-01T02:12:00+00:00,q03,A,2,9,2,1,22.412,2026-06-01T02:08:17.292835+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q02,A,1,0,3,1,22.377,2026-06-01T02:05:25.376666+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q08,A,1,1,1,1,26.387,2026-06-01T02:05:54.763884+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q10,A,1,2,1,0,16.15,2026-06-01T02:06:13.913676+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q09,A,1,3,1,1,33.39,2026-06-01T02:06:50.303236+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q05,A,1,4,0,1,27.302,2026-06-01T02:07:20.605375+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q03,A,1,5,2,1,16.611,2026-06-01T02:07:40.216015+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q04,A,1,6,3,1,21.998,2026-06-01T02:08:05.213533+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q06,A,1,7,2,0,23.676,2026-06-01T02:08:31.889801+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q07,A,1,8,3,0,13.451,2026-06-01T02:08:48.341162+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q01,A,1,9,1,0,24.209,2026-06-01T02:09:15.549949+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q10,B,2,0,2,1,21.299,2026-06-01T02:09:39.849394+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q07,B,2,1,3,1,28.437,2026-06-01T02:10:11.286167+00:00
